pokemon_id,pokemon_name,move_id,move_name,learn_method,level_learned_at,source_version_group
41,Zubat,474,Venoshock,level-up,37,omega-ruby-alpha-sapphire
41,Zubat,512,Acrobatics,level-up,30,black-2-white-2
42,Golbat,16,Gust,level-up,1,legends-arceus
42,Golbat,17,Wing Attack,level-up,1,lets-go-pikachu-lets-go-eevee
42,Golbat,44,Bite,level-up,1,lets-go-pikachu-lets-go-eevee
42,Golbat,71,Absorb,level-up,1,lets-go-pikachu-lets-go-eevee
42,Golbat,98,Quick Attack,level-up,1,lets-go-pikachu-lets-go-eevee
42,Golbat,129,Swift,level-up,12,lets-go-pikachu-lets-go-eevee
42,Golbat,141,Leech Life,level-up,1,gold-silver
42,Golbat,242,Crunch,level-up,0,lets-go-pikachu-lets-go-eevee
42,Golbat,305,Poison Fang,level-up,15,sword-shield
42,Golbat,310,Astonish,level-up,1,ruby-sapphire
42,Golbat,314,Air Cutter,level-up,18,legends-arceus
42,Golbat,403,Air Slash,level-up,34,legends-arceus
42,Golbat,440,Cross Poison,level-up,25,legends-arceus
42,Golbat,474,Venoshock,level-up,43,omega-ruby-alpha-sapphire
42,Golbat,512,Acrobatics,level-up,33,black-2-white-2
43,Oddish,51,Acid,level-up,4,sword-shield
43,Oddish,71,Absorb,level-up,1,sun-moon
43,Oddish,72,Mega Drain,level-up,12,sword-shield
43,Oddish,75,Razor Leaf,level-up,18,lets-go-pikachu-lets-go-eevee
43,Oddish,76,Solar Beam,level-up,46,red-blue
43,Oddish,80,Petal Dance,level-up,33,red-blue
43,Oddish,202,Giga Drain,level-up,20,sword-shield
43,Oddish,585,Moonblast,level-up,28,sword-shield
44,Gloom,51,Acid,level-up,1,sun-moon
44,Gloom,71,Absorb,level-up,1,scarlet-violet
44,Gloom,72,Mega Drain,level-up,12,sword-shield
44,Gloom,75,Razor Leaf,level-up,18,lets-go-pikachu-lets-go-eevee
44,Gloom,76,Solar Beam,level-up,52,red-blue
44,Gloom,80,Petal Dance,level-up,38,red-blue
44,Gloom,202,Giga Drain,level-up,20,sword-shield
44,Gloom,572,Petal Blizzard,level-up,49,omega-ruby-alpha-sapphire
44,Gloom,585,Moonblast,level-up,32,sword-shield
45,Vileplume,51,Acid,level-up,1,sword-shield
45,Vileplume,71,Absorb,level-up,1,sword-shield
45,Vileplume,72,Mega Drain,level-up,1,brilliant-diamond-shining-pearl
45,Vileplume,76,Solar Beam,level-up,1,lets-go-pikachu-lets-go-eevee
45,Vileplume,80,Petal Dance,level-up,1,sword-shield
45,Vileplume,202,Giga Drain,level-up,1,scarlet-violet
45,Vileplume,572,Petal Blizzard,level-up,0,sword-shield
45,Vileplume,585,Moonblast,level-up,1,scarlet-violet
46,Paras,10,Scratch,level-up,1,red-blue
46,Paras,71,Absorb,level-up,1,legends-arceus
46,Paras,141,Leech Life,level-up,11,diamond-pearl
46,Paras,154,Fury Swipes,level-up,15,lets-go-pikachu-lets-go-eevee
46,Paras,163,Slash,level-up,19,lets-go-pikachu-lets-go-eevee
46,Paras,202,Giga Drain,level-up,33,diamond-pearl
46,Paras,210,Fury Cutter,level-up,17,black-white
46,Paras,404,X-Scissor,level-up,31,lets-go-pikachu-lets-go-eevee
46,Paras,412,Energy Ball,level-up,47,legends-arceus
46,Paras,474,Venoshock,level-up,15,legends-arceus
47,Parasect,10,Scratch,level-up,1,brilliant-diamond-shining-pearl
47,Parasect,71,Absorb,level-up,1,sun-moon
47,Parasect,141,Leech Life,level-up,1,diamond-pearl
47,Parasect,154,Fury Swipes,level-up,15,lets-go-pikachu-lets-go-eevee
47,Parasect,163,Slash,level-up,19,lets-go-pikachu-lets-go-eevee
47,Parasect,202,Giga Drain,level-up,39,diamond-pearl
47,Parasect,210,Fury Cutter,level-up,17,black-white
47,Parasect,404,X-Scissor,level-up,37,legends-arceus
47,Parasect,412,Energy Ball,level-up,47,legends-arceus
47,Parasect,440,Cross Poison,level-up,1,brilliant-diamond-shining-pearl
47,Parasect,474,Venoshock,level-up,15,legends-arceus
48,Venonat,33,Tackle,level-up,1,brilliant-diamond-shining-pearl
48,Venonat,60,Psybeam,level-up,17,sun-moon
48,Venonat,72,Mega Drain,level-up,25,brilliant-diamond-shining-pearl
48,Venonat,93,Confusion,level-up,11,diamond-pearl
48,Venonat,94,Psychic,level-up,32,lets-go-pikachu-lets-go-eevee
48,Venonat,141,Leech Life,level-up,17,diamond-pearl
48,Venonat,305,Poison Fang,level-up,41,diamond-pearl
48,Venonat,324,Signal Beam,level-up,25,sun-moon
48,Venonat,405,Bug Buzz,level-up,25,scarlet-violet
48,Venonat,428,Zen Headbutt,level-up,37,diamond-pearl
48,Venonat,522,Struggle Bug,level-up,1,brilliant-diamond-shining-pearl
49,Venomoth,16,Gust,level-up,0,sun-moon
49,Venomoth,33,Tackle,level-up,1,brilliant-diamond-shining-pearl
49,Venomoth,60,Psybeam,level-up,17,sun-moon
49,Venomoth,72,Mega Drain,level-up,25,brilliant-diamond-shining-pearl
49,Venomoth,93,Confusion,level-up,1,lets-go-pikachu-lets-go-eevee
49,Venomoth,94,Psychic,level-up,37,lets-go-pikachu-lets-go-eevee
49,Venomoth,141,Leech Life,level-up,1,red-blue
49,Venomoth,305,Poison Fang,level-up,47,diamond-pearl
49,Venomoth,318,Silver Wind,level-up,1,sun-moon
49,Venomoth,324,Signal Beam,level-up,25,sun-moon
49,Venomoth,403,Air Slash,level-up,0,scarlet-violet
49,Venomoth,405,Bug Buzz,level-up,1,sun-moon
49,Venomoth,428,Zen Headbutt,level-up,41,diamond-pearl
49,Venomoth,522,Struggle Bug,level-up,1,brilliant-diamond-shining-pearl
50,Diglett,10,Scratch,level-up,1,firered-leafgreen
50,Diglett,89,Earthquake,level-up,29,lets-go-pikachu-lets-go-eevee
50,Diglett,91,Dig,level-up,17,gold-silver
50,Diglett,154,Fury Swipes,level-up,15,lets-go-pikachu-lets-go-eevee
50,Diglett,163,Slash,level-up,21,lets-go-pikachu-lets-go-eevee
50,Diglett,189,Mud-Slap,level-up,10,sun-moon
50,Diglett,310,Astonish,level-up,7,diamond-pearl
50,Diglett,389,Sucker Punch,level-up,20,sword-shield
50,Diglett,414,Earth Power,level-up,26,diamond-pearl
50,Diglett,426,Mud Bomb,level-up,25,sun-moon
50,Diglett,523,Bulldoze,level-up,16,sword-shield
51,Dugtrio,10,Scratch,level-up,1,brilliant-diamond-shining-pearl
51,Dugtrio,89,Earthquake,level-up,35,lets-go-pikachu-lets-go-eevee
51,Dugtrio,91,Dig,level-up,1,red-blue
51,Dugtrio,154,Fury Swipes,level-up,15,lets-go-pikachu-lets-go-eevee
51,Dugtrio,161,Tri Attack,level-up,0,lets-go-pikachu-lets-go-eevee
51,Dugtrio,163,Slash,level-up,21,lets-go-pikachu-lets-go-eevee
51,Dugtrio,189,Mud-Slap,level-up,10,sun-moon
51,Dugtrio,310,Astonish,level-up,1,sword-shield
51,Dugtrio,328,Sand Tomb,level-up,0,sun-moon
51,Dugtrio,389,Sucker Punch,level-up,20,sword-shield
51,Dugtrio,400,Night Slash,level-up,1,scarlet-violet
51,Dugtrio,414,Earth Power,level-up,28,diamond-pearl
51,Dugtrio,426,Mud Bomb,level-up,25,sun-moon
51,Dugtrio,523,Bulldoze,level-up,16,sword-shield
52,Meowth,6,Pay Day,level-up,12,lets-go-pikachu-lets-go-eevee
52,Meowth,10,Scratch,level-up,1,red-blue
52,Meowth,44,Bite,level-up,1,lets-go-pikachu-lets-go-eevee
52,Meowth,154,Fury Swipes,level-up,14,diamond-pearl
52,Meowth,163,Slash,level-up,27,lets-go-pikachu-lets-go-eevee
52,Meowth,185,Feint Attack,level-up,22,diamond-pearl
52,Meowth,252,Fake Out,level-up,1,lets-go-pikachu-lets-go-eevee
52,Meowth,364,Feint,level-up,4,sword-shield
52,Meowth,372,Assurance,level-up,24,sword-shield
52,Meowth,400,Night Slash,level-up,49,diamond-pearl
52,Meowth,583,Play Rough,level-up,35,lets-go-pikachu-lets-go-eevee
53,Persian,6,Pay Day,level-up,12,lets-go-pikachu-lets-go-eevee
53,Persian,10,Scratch,level-up,1,sword-shield
53,Persian,44,Bite,level-up,1,sun-moon
53,Persian,129,Swift,level-up,0,sun-moon
53,Persian,154,Fury Swipes,level-up,14,diamond-pearl
53,Persian,163,Slash,level-up,27,lets-go-pikachu-lets-go-eevee
53,Persian,185,Feint Attack,level-up,22,diamond-pearl
53,Persian,252,Fake Out,level-up,1,sun-moon
53,Persian,364,Feint,level-up,1,sword-shield
53,Persian,372,Assurance,level-up,24,sword-shield
53,Persian,400,Night Slash,level-up,61,diamond-pearl
53,Persian,408,Power Gem,level-up,0,sword-shield
53,Persian,583,Play Rough,level-up,1,sun-moon
54,Psyduck,10,Scratch,level-up,1,ruby-sapphire
54,Psyduck,55,Water Gun,level-up,3,sword-shield
54,Psyduck,56,Hydro Pump,level-up,36,sword-shield
54,Psyduck,57,Surf,level-up,36,lets-go-pikachu-lets-go-eevee
54,Psyduck,60,Psybeam,level-up,27,lets-go-pikachu-lets-go-eevee
54,Psyduck,93,Confusion,level-up,6,sword-shield
54,Psyduck,145,Bubble,level-up,1,legends-arceus
54,Psyduck,154,Fury Swipes,level-up,9,sword-shield
54,Psyduck,352,Water Pulse,level-up,11,legends-arceus
54,Psyduck,401,Aqua Tail,level-up,24,sword-shield
54,Psyduck,428,Zen Headbutt,level-up,18,sword-shield
55,Golduck,10,Scratch,level-up,1,sun-moon
55,Golduck,55,Water Gun,level-up,1,sun-moon
55,Golduck,56,Hydro Pump,level-up,40,sword-shield
55,Golduck,57,Surf,level-up,42,lets-go-pikachu-lets-go-eevee
55,Golduck,60,Psybeam,level-up,27,lets-go-pikachu-lets-go-eevee
55,Golduck,93,Confusion,level-up,1,lets-go-pikachu-lets-go-eevee
55,Golduck,145,Bubble,level-up,1,legends-arceus
55,Golduck,154,Fury Swipes,level-up,9,sword-shield
55,Golduck,352,Water Pulse,level-up,11,legends-arceus
55,Golduck,401,Aqua Tail,level-up,24,sword-shield
55,Golduck,428,Zen Headbutt,level-up,18,sword-shield
55,Golduck,453,Aqua Jet,level-up,1,scarlet-violet
56,Mankey,2,Karate Chop,level-up,8,sun-moon
56,Mankey,10,Scratch,level-up,1,brilliant-diamond-shining-pearl
56,Mankey,37,Thrash,level-up,29,scarlet-violet
56,Mankey,130,Skull Bash,level-up,29,brilliant-diamond-shining-pearl
56,Mankey,154,Fury Swipes,level-up,5,sun-moon
56,Mankey,189,Mud-Slap,level-up,8,brilliant-diamond-shining-pearl
56,Mankey,200,Outrage,level-up,40,lets-go-pikachu-lets-go-eevee
56,Mankey,228,Pursuit,level-up,12,sun-moon
56,Mankey,238,Cross Chop,level-up,22,sun-moon
56,Mankey,343,Covet,level-up,1,scarlet-violet
56,Mankey,369,U-turn,level-up,29,lets-go-pikachu-lets-go-eevee
56,Mankey,370,Close Combat,level-up,33,scarlet-violet
56,Mankey,372,Assurance,level-up,25,diamond-pearl
56,Mankey,514,Retaliate,level-up,15,brilliant-diamond-shining-pearl
56,Mankey,707,Stomping Tantrum,level-up,40,scarlet-violet
57,Primeape,2,Karate Chop,level-up,1,yellow
57,Primeape,10,Scratch,level-up,1,brilliant-diamond-shining-pearl
57,Primeape,37,Thrash,level-up,30,scarlet-violet
57,Primeape,99,Rage,level-up,0,sun-moon
57,Primeape,130,Skull Bash,level-up,30,brilliant-diamond-shining-pearl
57,Primeape,154,Fury Swipes,level-up,1,red-blue
57,Primeape,189,Mud-Slap,level-up,8,brilliant-diamond-shining-pearl
57,Primeape,200,Outrage,level-up,53,sun-moon
57,Primeape,228,Pursuit,level-up,12,sun-moon
57,Primeape,238,Cross Chop,level-up,22,sun-moon
57,Primeape,343,Covet,level-up,1,brilliant-diamond-shining-pearl
57,Primeape,369,U-turn,level-up,33,lets-go-pikachu-lets-go-eevee
57,Primeape,370,Close Combat,level-up,39,sun-moon
57,Primeape,372,Assurance,level-up,25,diamond-pearl
57,Primeape,514,Retaliate,level-up,15,brilliant-diamond-shining-pearl
57,Primeape,707,Stomping Tantrum,level-up,48,sun-moon
57,Primeape,889,Rage Fist,level-up,35,scarlet-violet
58,Growlithe,36,Take Down,level-up,14,lets-go-pikachu-lets-go-eevee
58,Growlithe,44,Bite,level-up,1,red-blue
58,Growlithe,52,Ember,level-up,1,scarlet-violet
58,Growlithe,53,Flamethrower,level-up,17,lets-go-pikachu-lets-go-eevee
58,Growlithe,172,Flame Wheel,level-up,12,sword-shield
58,Growlithe,200,Outrage,level-up,31,lets-go-pikachu-lets-go-eevee
58,Growlithe,242,Crunch,level-up,28,lets-go-pikachu-lets-go-eevee
58,Growlithe,257,Heat Wave,level-up,24,lets-go-pikachu-lets-go-eevee
58,Growlithe,394,Flare Blitz,level-up,38,lets-go-pikachu-lets-go-eevee
58,Growlithe,424,Fire Fang,level-up,21,black-2-white-2
58,Growlithe,481,Flame Burst,level-up,28,black-2-white-2
58,Growlithe,514,Retaliate,level-up,28,sword-shield
58,Growlithe,583,Play Rough,level-up,35,lets-go-pikachu-lets-go-eevee
59,Arcanine,36,Take Down,level-up,1,brilliant-diamond-shining-pearl
59,Arcanine,38,Double-Edge,level-up,1,lets-go-pikachu-lets-go-eevee
59,Arcanine,44,Bite,level-up,1,sword-shield
59,Arcanine,52,Ember,level-up,1,sword-shield
59,Arcanine,53,Flamethrower,level-up,1,sword-shield
59,Arcanine,172,Flame Wheel,level-up,1,scarlet-violet
59,Arcanine,242,Crunch,level-up,1,sword-shield
59,Arcanine,245,Extreme Speed,level-up,0,sword-shield
59,Arcanine,394,Flare Blitz,level-up,1,sword-shield
59,Arcanine,422,Thunder Fang,level-up,1,diamond-pearl
59,Arcanine,424,Fire Fang,level-up,1,brilliant-diamond-shining-pearl
59,Arcanine,514,Retaliate,level-up,1,brilliant-diamond-shining-pearl
59,Arcanine,583,Play Rough,level-up,1,brilliant-diamond-shining-pearl
59,Arcanine,682,Burn Up,level-up,1,brilliant-diamond-shining-pearl
60,Poliwag,1,Pound,level-up,4,lets-go-pikachu-lets-go-eevee
60,Poliwag,3,Double Slap,level-up,15,diamond-pearl
60,Poliwag,34,Body Slam,level-up,21,diamond-pearl
60,Poliwag,38,Double-Edge,level-up,54,sword-shield
60,Poliwag,55,Water Gun,level-up,1,brilliant-diamond-shining-pearl
60,Poliwag,56,Hydro Pump,level-up,36,lets-go-pikachu-lets-go-eevee
60,Poliwag,61,Bubble Beam,level-up,18,sword-shield
60,Poliwag,145,Bubble,level-up,1,red-blue
60,Poliwag,341,Mud Shot,level-up,12,sword-shield
60,Poliwag,358,Wake-Up Slap,level-up,35,diamond-pearl
60,Poliwag,414,Earth Power,level-up,36,sword-shield
60,Poliwag,426,Mud Bomb,level-up,41,diamond-pearl
61,Poliwhirl,1,Pound,level-up,1,sword-shield
61,Poliwhirl,3,Double Slap,level-up,15,diamond-pearl
61,Poliwhirl,34,Body Slam,level-up,21,diamond-pearl
61,Poliwhirl,38,Double-Edge,level-up,66,sword-shield
61,Poliwhirl,55,Water Gun,level-up,1,lets-go-pikachu-lets-go-eevee
61,Poliwhirl,56,Hydro Pump,level-up,48,diamond-pearl
61,Poliwhirl,61,Bubble Beam,level-up,18,sword-shield
61,Poliwhirl,145,Bubble,level-up,1,diamond-pearl
61,Poliwhirl,341,Mud Shot,level-up,1,sword-shield
61,Poliwhirl,358,Wake-Up Slap,level-up,43,diamond-pearl
61,Poliwhirl,414,Earth Power,level-up,40,sword-shield
61,Poliwhirl,426,Mud Bomb,level-up,53,diamond-pearl
62,Poliwrath,1,Pound,level-up,1,sword-shield
62,Poliwrath,3,Double Slap,level-up,1,sun-moon
62,Poliwrath,34,Body Slam,level-up,1,sword-shield
62,Poliwrath,38,Double-Edge,level-up,1,sword-shield
62,Poliwrath,55,Water Gun,level-up,1,brilliant-diamond-shining-pearl
62,Poliwrath,56,Hydro Pump,level-up,1,sword-shield
62,Poliwrath,61,Bubble Beam,level-up,1,sword-shield
62,Poliwrath,66,Submission,level-up,0,sun-moon
62,Poliwrath,145,Bubble,level-up,1,lets-go-pikachu-lets-go-eevee
62,Poliwrath,223,Dynamic Punch,level-up,0,scarlet-violet
62,Poliwrath,276,Superpower,level-up,57,lets-go-pikachu-lets-go-eevee
62,Poliwrath,341,Mud Shot,level-up,1,sword-shield
62,Poliwrath,414,Earth Power,level-up,1,sword-shield
62,Poliwrath,509,Circle Throw,level-up,1,brilliant-diamond-shining-pearl
64,Kadabra,60,Psybeam,level-up,0,lets-go-pikachu-lets-go-eevee
64,Kadabra,93,Confusion,level-up,0,sword-shield
64,Kadabra,94,Psychic,level-up,35,sword-shield
64,Kadabra,248,Future Sight,level-up,30,ruby-sapphire
64,Kadabra,427,Psycho Cut,level-up,18,legends-arceus
64,Kadabra,428,Zen Headbutt,level-up,25,legends-arceus
64,Kadabra,473,Psyshock,level-up,30,sword-shield
65,Alakazam,60,Psybeam,level-up,1,lets-go-pikachu-lets-go-eevee
65,Alakazam,93,Confusion,level-up,1,lets-go-pikachu-lets-go-eevee
65,Alakazam,94,Psychic,level-up,35,sword-shield
65,Alakazam,248,Future Sight,level-up,30,ruby-sapphire
65,Alakazam,427,Psycho Cut,level-up,18,legends-arceus
65,Alakazam,428,Zen Headbutt,level-up,25,legends-arceus
65,Alakazam,473,Psyshock,level-up,30,sword-shield
66,Machop,2,Karate Chop,level-up,1,red-blue
66,Machop,33,Tackle,level-up,1,legends-arceus
66,Machop,38,Double-Edge,level-up,34,legends-arceus
66,Machop,66,Submission,level-up,26,lets-go-pikachu-lets-go-eevee
66,Machop,70,Strength,level-up,29,sword-shield
66,Machop,183,Mach Punch,level-up,22,legends-arceus
66,Machop,223,Dynamic Punch,level-up,44,sword-shield
66,Machop,233,Vital Throw,level-up,24,sword-shield
66,Machop,238,Cross Chop,level-up,37,gold-silver
66,Machop,249,Rock Smash,level-up,6,legends-arceus
66,Machop,276,Superpower,level-up,36,lets-go-pikachu-lets-go-eevee
66,Machop,279,Revenge,level-up,8,sword-shield
66,Machop,280,Brick Break,level-up,21,lets-go-pikachu-lets-go-eevee
66,Machop,282,Knock Off,level-up,16,sword-shield
66,Machop,358,Wake-Up Slap,level-up,27,omega-ruby-alpha-sapphire
66,Machop,370,Close Combat,level-up,43,legends-arceus
66,Machop,418,Bullet Punch,level-up,11,legends-arceus
66,Machop,458,Double Hit,level-up,18,legends-arceus
66,Machop,490,Low Sweep,level-up,12,sword-shield
66,Machop,530,Dual Chop,level-up,31,omega-ruby-alpha-sapphire
67,Machoke,2,Karate Chop,level-up,1,black-white
67,Machoke,33,Tackle,level-up,1,legends-arceus
67,Machoke,38,Double-Edge,level-up,34,legends-arceus
67,Machoke,66,Submission,level-up,26,lets-go-pikachu-lets-go-eevee
67,Machoke,70,Strength,level-up,31,sword-shield
67,Machoke,183,Mach Punch,level-up,22,legends-arceus
67,Machoke,223,Dynamic Punch,level-up,51,diamond-pearl
67,Machoke,233,Vital Throw,level-up,24,sword-shield
67,Machoke,238,Cross Chop,level-up,40,diamond-pearl
67,Machoke,249,Rock Smash,level-up,6,legends-arceus
67,Machoke,276,Superpower,level-up,48,lets-go-pikachu-lets-go-eevee
67,Machoke,279,Revenge,level-up,1,sword-shield
67,Machoke,280,Brick Break,level-up,21,lets-go-pikachu-lets-go-eevee
67,Machoke,282,Knock Off,level-up,16,sword-shield
67,Machoke,358,Wake-Up Slap,level-up,27,omega-ruby-alpha-sapphire
67,Machoke,370,Close Combat,level-up,43,legends-arceus
67,Machoke,418,Bullet Punch,level-up,11,legends-arceus
67,Machoke,458,Double Hit,level-up,18,legends-arceus
67,Machoke,490,Low Sweep,level-up,12,sword-shield
67,Machoke,530,Dual Chop,level-up,33,omega-ruby-alpha-sapphire
68,Machamp,2,Karate Chop,level-up,1,sun-moon
68,Machamp,33,Tackle,level-up,1,legends-arceus
68,Machamp,38,Double-Edge,level-up,34,legends-arceus
68,Machamp,66,Submission,level-up,26,lets-go-pikachu-lets-go-eevee
68,Machamp,70,Strength,level-up,0,sun-moon
68,Machamp,183,Mach Punch,level-up,22,legends-arceus
68,Machamp,223,Dynamic Punch,level-up,51,diamond-pearl
68,Machamp,233,Vital Throw,level-up,24,sword-shield
68,Machamp,238,Cross Chop,level-up,40,diamond-pearl
68,Machamp,249,Rock Smash,level-up,6,legends-arceus
68,Machamp,276,Superpower,level-up,48,lets-go-pikachu-lets-go-eevee
68,Machamp,279,Revenge,level-up,1,sword-shield
68,Machamp,280,Brick Break,level-up,21,lets-go-pikachu-lets-go-eevee
68,Machamp,282,Knock Off,level-up,16,sword-shield
68,Machamp,358,Wake-Up Slap,level-up,27,omega-ruby-alpha-sapphire
68,Machamp,370,Close Combat,level-up,43,legends-arceus
68,Machamp,409,Drain Punch,level-up,30,legends-arceus
68,Machamp,418,Bullet Punch,level-up,11,legends-arceus
68,Machamp,458,Double Hit,level-up,18,legends-arceus
68,Machamp,490,Low Sweep,level-up,12,sword-shield
68,Machamp,530,Dual Chop,level-up,33,omega-ruby-alpha-sapphire
69,Bellsprout,21,Slam,level-up,30,lets-go-pikachu-lets-go-eevee
69,Bellsprout,22,Vine Whip,level-up,1,red-blue
69,Bellsprout,35,Wrap,level-up,8,lets-go-pikachu-lets-go-eevee
69,Bellsprout,51,Acid,level-up,12,lets-go-pikachu-lets-go-eevee
69,Bellsprout,75,Razor Leaf,level-up,22,lets-go-pikachu-lets-go-eevee
69,Bellsprout,282,Knock Off,level-up,27,diamond-pearl
69,Bellsprout,398,Poison Jab,level-up,26,lets-go-pikachu-lets-go-eevee
69,Bellsprout,438,Power Whip,level-up,52,scarlet-violet
70,Weepinbell,21,Slam,level-up,41,diamond-pearl
70,Weepinbell,22,Vine Whip,level-up,1,brilliant-diamond-shining-pearl
70,Weepinbell,35,Wrap,level-up,1,red-blue
70,Weepinbell,51,Acid,level-up,1,lets-go-pikachu-lets-go-eevee
70,Weepinbell,75,Razor Leaf,level-up,27,lets-go-pikachu-lets-go-eevee
70,Weepinbell,282,Knock Off,level-up,27,diamond-pearl
70,Weepinbell,398,Poison Jab,level-up,36,lets-go-pikachu-lets-go-eevee
70,Weepinbell,438,Power Whip,level-up,58,scarlet-violet
71,Victreebel,21,Slam,level-up,1,brilliant-diamond-shining-pearl
71,Victreebel,22,Vine Whip,level-up,1,brilliant-diamond-shining-pearl
71,Victreebel,35,Wrap,level-up,1,brilliant-diamond-shining-pearl
71,Victreebel,51,Acid,level-up,1,lets-go-pikachu-lets-go-eevee
71,Victreebel,75,Razor Leaf,level-up,1,sun-moon
71,Victreebel,141,Leech Life,level-up,1,lets-go-pikachu-lets-go-eevee
71,Victreebel,282,Knock Off,level-up,1,brilliant-diamond-shining-pearl
71,Victreebel,348,Leaf Blade,level-up,44,sun-moon
71,Victreebel,389,Sucker Punch,level-up,1,lets-go-pikachu-lets-go-eevee
71,Victreebel,398,Poison Jab,level-up,1,brilliant-diamond-shining-pearl
71,Victreebel,437,Leaf Storm,level-up,0,scarlet-violet
71,Victreebel,438,Power Whip,level-up,1,lets-go-pikachu-lets-go-eevee
71,Victreebel,499,Clear Smog,level-up,1,lets-go-pikachu-lets-go-eevee
71,Victreebel,536,Leaf Tornado,level-up,0,sun-moon
72,Tentacool,35,Wrap,level-up,8,sword-shield
72,Tentacool,40,Poison Sting,level-up,1,sword-shield
72,Tentacool,51,Acid,level-up,1,red-blue
72,Tentacool,55,Water Gun,level-up,1,sword-shield
72,Tentacool,56,Hydro Pump,level-up,40,diamond-pearl
72,Tentacool,57,Surf,level-up,27,lets-go-pikachu-lets-go-eevee
72,Tentacool,61,Bubble Beam,level-up,18,lets-go-pikachu-lets-go-eevee
72,Tentacool,132,Constrict,level-up,4,lets-go-pikachu-lets-go-eevee
72,Tentacool,145,Bubble,level-up,6,legends-arceus
72,Tentacool,352,Water Pulse,level-up,11,legends-arceus
72,Tentacool,362,Brine,level-up,34,omega-ruby-alpha-sapphire
72,Tentacool,398,Poison Jab,level-up,25,legends-arceus
72,Tentacool,482,Sludge Wave,level-up,43,omega-ruby-alpha-sapphire
72,Tentacool,491,Acid Spray,level-up,22,omega-ruby-alpha-sapphire
72,Tentacool,506,Hex,level-up,18,legends-arceus
73,Tentacruel,35,Wrap,level-up,1,sword-shield
73,Tentacruel,40,Poison Sting,level-up,1,x-y
73,Tentacruel,51,Acid,level-up,1,omega-ruby-alpha-sapphire
73,Tentacruel,55,Water Gun,level-up,1,brilliant-diamond-shining-pearl
73,Tentacruel,56,Hydro Pump,level-up,43,legends-arceus
73,Tentacruel,57,Surf,level-up,27,lets-go-pikachu-lets-go-eevee
73,Tentacruel,61,Bubble Beam,level-up,18,lets-go-pikachu-lets-go-eevee
73,Tentacruel,132,Constrict,level-up,1,x-y
73,Tentacruel,145,Bubble,level-up,6,legends-arceus
73,Tentacruel,352,Water Pulse,level-up,11,legends-arceus
73,Tentacruel,362,Brine,level-up,36,omega-ruby-alpha-sapphire
